id,category1,category2,category3,category4,category5,tags,post_title,post_image,post_date,post_modified,post_status,post_content,post_excerpt,address1,address2,city,state,zip,contact,email,website,twitter,facebook,timing,alive_dates,special_offer,organizer_desc,print_desc,st_date,st_time,end_date,end_time,organizer_name,presented_by,venue,benefits,reg_desc,phone
42925,"Rallies &amp; Events","","","","","Northeast","Kickstands Up Motorcycle Poker Run for Homeless Veterans","","2013-05-14 00:26:06","2013-05-14 00:26:06","publish","Live music, barbecue lunch, classic car show, motorcycles, vendors, raffle prizes.","","31 Horseblock Road","","Centereach","NY","","","roadrunnerusmv@gmail.com","http://www.scuv","","http://www.facebook.com/#/suffolkcountyunitedveterans","","360","","","Live music, barbecue lunch, classic car show, motorcycles, vendors, raffle prizes.","2013-07-14","11 am","2013-07-14","4 pm","Bruce","US Military Vets MC","VFW Post 4927","Suffolk County United Veterans","",""
42928,"Rallies &amp; Events","","","","","","4th Annual Bandit's Blood Drive","","2013-05-14 13:15:15","2013-05-14 13:15:15","publish","Join all of our military, firefighters and San Diego local heroes to give blood back to those in need! We will have lunch, drinks, live music from The Ideas, kids activities and more from 9 am–3 pm! All donators will receive free lunch, drinks and more! Visit www.sandiegoharley.com. To sign up for the Blood Drive visit https://www.mysdbb.org/Appointment/location.html?did=53852","","5600 Kearny Mesa Rd","","San Diego","CA","92111","","trisha@sandiegoharley.com","http://www.sandiegoharley.com","https://twitter.com/SDHarley","https://www.facebook.com/sandiegoharley","","360","","","Join all of our military, firefighters and San Diego local heroes to give blood back to those in need! We will have lunch, drinks, live music from The Ideas, kids activities and more from 9 am–3 pm! All donators will receive free lunch, drinks and more!","2013-06-08","9 am","2013-06-08","3 pm","Trisha Marshall","San Diego Harley-Davidson","San Diego Harley-Davidson","San Diego Blood Bank","To sign up for the Blood Drive visit https://www.mysdbb.org/Appointment/location.html?did=53852.","858.616.6999"
42929,"Rallies &amp; Events","","","","","","8th Annual Spring Into Summer Poker Run","","2013-05-14 13:03:28","2013-05-14 13:03:28","publish","All riders welcome!Come out and enjoy the festivities with live music, good food and the best set of bike games around, including Slow Crawl, Road Kill Clean up and more.Registration 8–9 am.  Ride pins for the first 250 riders!Ride will start and end at San Diego Harley-Davidson: 5600 Kearny Mesa Rd., San Diego, CA 92111More details at www.sandiegohog.com","","5600 Kearny Mesa Rd","","San Diego","CA","92111","","trisha@sandiegoharley.com","http://www.sandiegoharley.com","https://twitter.com/SDHarley","https://www.facebook.com/sandiegoharley","","360","","","All riders welcome! Come out and enjoy the festivities with live music, good food and the best set of bike games around, including Slow Crawl, Road Kill Clean up and more. Registration 8–9 am. Ride pins for the first 250 riders!","2013-06-02","8 am","2013-06-02","2 pm","Trisha Marshall","San Diego H.O.G. & San Diego Harley-Davidson","San Diego Harley-Davidson","","","858.616.6999"
42930,"Rallies &amp; Events","","","","","Midwest","Dyno Shoot-Out","","2013-05-14 13:11:17","2013-05-14 13:11:17","publish","Join us for our annual Dyno Shoot Out and compete against others based on engine size. Who has the greatest horsepower? Come to Century and find out. Prizes for first–third place will be awarded. Non-Harleys welcome! $10 to enter.","","3053 Eastpointe Drive","","Medina","OH","44256","","info@centuryhd.com","http://www.centuryhd.com","http://twitter.com/CenturyHarley","http://facebook.com/centuryhd","","360","","","Join us for our annual Dyno Shoot Out and compete against others based on engine size. Who has the greatest horsepower? Come to Century and find out. Prizes for first–third place will be awarded. Non-Harleys welcome!","2013-06-15","9 am","2013-06-15","4 pm","Century Harley-Davidson","Century Harley-Davidson","Century Harley-Davidson","","$10 to enter.","330.721.1702"
42931,"Rallies &amp; Events","","","","","","5th Annual Father's Day Brunch","","2013-05-14 13:09:08","2013-05-14 13:09:08","publish","Bring your pops and the whole family down to our Harley Style Father's Day Brunch!All you can eat! We will have an omelette and pancake bar plus fruit, bacon, sausage, hash browns, bagels, toast, yogurt and more! There will also be a variety of refreshments.  Activities for the kids include rock wall, face painting, caricature drawings and more. Dads bring your bike so you can get them complimentary detailed.$15/adults and $5/kids 5-12! Reserve your spot soon as spots will book up quickly!","","5600 Kearny Mesa Rd","","San Diego","CA","92111","","trisha@sandiegoharley.com","http://www.sandiegoharley.com","https://twitter.com/SDHarley","https://www.facebook.com/sandiegoharley","","360","","","Bring your pops and the whole family down to our Harley Style Father's Day Brunch!All you can eat! We will have an omelette and pancake bar plus fruit, bacon, sausage, hash browns, bagels, toast, yogurt and more! There will also be a variety of refreshments.  Activities for the kids include rock wall, face painting, caricature drawings and more. Dads bring your bike so you can get them complimentary detailed.","2013-06-16","10 am","2013-06-16","1 pm","Trisha Marshall","San Diego Harley-Davidson","San Diego Harley-Davidson","","$15/adults and $5/kids 5-12, reserve your spot soon as spots will book up quickly! TEXT 619.997.4455 with your dad's full name, number of people in your party and your e-mail. You can also e-mail Trisha@sandiegoharley.com.","858.616.6999"
42937,"Rallies &amp; Events","","","","","Midwest","Century Harley at Fiore's","","2013-05-17 11:49:40","2013-05-17 11:49:40","publish","Come see us in Wooster at fabulous Fiore's. We are excited for the new partnership! The food here is delicious! Live music and great food specials! We will be planning a ride there from Century, check back for details www.centuryhd.com. Join our e-mail list to make sure you don't miss any of our upcoming events.","","2179 E Lincoln Way","","Wooster","OH","","","info@centuryhd.com","http://www.centuryhd.com","http://twitter.com/CenturyHarley","http://facebook.com/centuryhd","","360","","","Live music, great food, bikes, great people—what more do we need—you. Come join us.","2013-06-02","3 pm","2013-06-02","6 pm","Century Harley-Davidson","Century Harley-Davidson and Fiore's","Fiore's","","","330.721.1702"
42939,"Rallies &amp; Events","","","","","Midwest","MHD Garage Party","http://calendar.thunderpress.net/wp-content/uploads/2013/05/GarageParty575-1368635627.jpg","2013-05-17 11:54:36","2013-05-17 11:54:36","publish","What's better then being with the girls on a Sunday afternoon doing what girls do best, Harleys. Harley-Davidson is passionate about empowering women to cast aside their doubts and fears and make their voices heard on a Harley-Davidson motorcycle. Get ready for the riding season by, meeting other riders and refreshing on everything from brakes to boots. We at Milwaukee Harley value our woman riders and enjoy hearing your passions and answering your questions. Many women say they get a sense of empowerment and control from mastering a motorcycle, since many started on the back as a passenger. It’s your turn to ride.","","11310 W Silver Spring Rd.","","Milwaukee","WI","","","events.milwaukeeharley@gmail.com","http://www.milwaukeeharley.com/default.asp","","","","360","","","What's better then being with the girls on a Sunday afternoon doing what girls do best, Harleys. Harley-Davidson is passionate about empowering women to cast aside their doubts and fears and make their voices heard on a Harley-Davidson motorcycle. Get ready for the riding season by, meeting other riders and refreshing on everything from brakes to boots. We at Milwaukee Harley value our woman riders and enjoy hearing your passions and answering your questions. Many women say they get a sense of empowerment and control from mastering a motorcycle, since many started on the back as a passenger. It’s your turn to ride.","2013-05-19","2 pm","2013-05-19","4 pm","Milwaukee Harley-Davidson","Milwaukee Harley-Davidson","Milwaukee Harley-Davidson","","Register by calling us at 414.461.4444 or go to our website and RSVP.","414.461.4444"
42941,"Rallies &amp; Events","","","","","Midwest","Memorial Day Picnic with Dignified Flag Disposal","","2013-05-17 13:26:08","2013-05-17 13:26:44","publish","Join us for our spring open house with a lovely Memorial Day weekend picnic! Live music will be performed by Lunacy from 12–4 pm. Activities include Harley-Davidson Jumpstart—drive a real Harley-Davidson motorcycle, audio demos, leather care workshop, MotorClothes tent event, Milwaukee Ink Tattoo Shop, open house, bikini bike wash (weather permitting). The evening will end with a Dignified Flag Retirement ceremony. Bring your worn American flags to MHD between now and May 25.Please bring in your old flags for proper, dignified disposal. Bring them in any time to MHD between now and the event date! 11310 W Silverspring Rd, Milwaukee, WI 53225.","","11310 W Silverspring Rd","","Milwaukee","WI","53225","","events.milwaukeeharley@gmail.com","http://www.milwaukeeharley.com","","","","360","","","<p>  Come celebrate with us at Milwaukee Harley-Davidson for our Memorial Day picninc!  </p><p><span style=""font-family: Helvetica; font-size: 12px;"">Please bring in your old flags for proper, dignified disposal. Bring them in any time to MHD between now and the event date! 11310 W Silverspring Rd Milwaukee WI 53225</span></p>","2013-05-25","12 pm","2013-05-25","4 pm","Sarah Murphy or Matt Flintrop","Milwaukee Harley-Davidson","Milwaukee Harley-Davidson","","No registration required!  For more information please call us (414)461-4444","(414)461-4444"
42942,"Rallies &amp; Events","","","","","","San Diego Harley Padres Run","","2013-05-15 18:55:08","2013-05-15 18:55:08","publish","Ride with SDHD to the Padres Tailgate Party &amp; Firefighter Chili Cook Off!Meet at San Diego Harley for a barbecue lunch and live music! Kickstands up at 2 pm to ride to the famous 33rd Annual MDA Padres Tailgate Party &amp; Firefighter Chili Cook Off! (Ends at Embarcadero Marina Park South at Convention Way) $35 registration includes VIP parking for riders, T-shirts, all you can eat burgers, hot dogs and more, firefighter chili cook off, micro brew tasting and tickets the Padres vs. Giants game this night. Doesn't get any better!","","5600 Kearny Mesa Rd.","","San Diego","CA","92128","","trisha@sandiegoharley.com","http://sandiegoharley.com","https://twitter.com/SDHarley","https://www.facebook.com/sandiegoharley","","360","","","Meet at San Diego Harley for a barbecue lunch and live music! Kickstands up at 2 pm to ride to the famous 33rd Annual MDA Padres Tailgate Party & Firefighter Chili Cook Off! (ends at Embarcadero Marina Park South at Convention Way), registration includes VIP parking for riders, T-shirts, all you can eat burgers, hot dogs and more, firefighter chili cook off, micro brew tasting and tickets the Padres vs. Giants game this night. Doesn't get any better!","2013-07-13","1 pm","2013-07-13","6 pm","Trisha","San Diego Harley-Davidson","San Diego Harley-Davidson","MDA"," $35/person.","858.616.6999"
42943,"Bike Nights","","","","","Midwest","Century Harley Bike Night at Quaker Steak","","2013-05-15 18:42:14","2013-05-15 18:42:14","publish","Join Century when we are set up at the new Quaker Steak and Lube in Medina.  Bikes, wings, friends, fun—ride over and join us!  Easy access right on Route 42.","","4094 Pearl Road","","Medina","OH","","","info@centuryhd.com","http://www.centuryhd.com","http://twitter.com/CenturyHarley","http://facebook.com/centuryhd","","360","","","Join Century when we are set up at the new Quaker Steak and Lube in Medina.  Bikes, wings, friends, fun—ride over and join us!  Easy access right on Route 42.","2013-05-30","7 pm","2013-05-30","10 pm","Century Harley-Davidson","Century Harley-Davidson","Quaker Steak and Lube","","","330.721.1702"
42949,"Rallies &amp; Events","","","","","Northeast","""Bill"" Shull Memorial Run (Updated)","","2013-05-16 16:00:05","2013-05-16 16:00:05","publish","Sunday, July 28, 2013	11:00am until 8:00pm	3687 N.Y. St Hwy 30 (Intersection of St Hwy 30 and St Hwy 29) Broadalbin, NY 12025	“BILL” SHULL RUNTO BENEFIT: BRANDON MACKIN…(A 9 Year old From CORINTH, N.Y., Who was in a recent Motorcycle Accident)… To HELP With MEDICIAL EXPENCES!-A CAR-BIKE-TRUCK &amp; RATROD-RUN-... “TOUR of the FOOTHILLS of the ADIRONDACK MOUNTAINS’’IN HONOR OF ERNEST N. “BILL” SHULL, JR.! 11:00 AM SIGN-UP ATFulton County Visitors Center 3687 N.Y.St.Hwy.30(Intersection of St Hwy 30 and St Hwy 29) Broadalbin, N.Y. 1202512 NOON-“RIDERS-UP”HOSTED BY FRIENDS &amp; FAMILY AND THE NEW WAVE CRUISERS!DONATION: $15/PER-PERSON- CAR INFO: (518)842-4046-(Gary/Deb) E-Mail gpadlock@verizon.net -BIKE INFO: (518)441-7377(Brian) E-Mail: bburrell104@yahoo.comALL CARS, BIKES, TRUCKS &amp; RATRODS WELCOME!LET’S ALL GET TOGETHER AND PAY HONOR TO EVERYBODYS FRIENDERNEST N. “BILL” SHULL….A FORMER NI-MO ELECTRICAL WORKER WHO ENJOYED EVERYTHING IN LIFE-FAMILY-FRIENDS-OLD CARS-NEW CARS-HOTRODS-OLD BIKES-TRUCKS-TRACTORS &amp; SO MUCH MORE!!SADLY “BILL” Passed, April 2011….SO NOW’S THE TIME TO CELEBRATEHIS LIFE! ...... And To HELP OUT BRANDON MACKIN!**HAVE ANY DONATIONS for Raffles OR Services? (GAS CARDS WELCOMED)**Contact Above '-Phone Numbers &amp; E-Mails!1st Stop THE OUTLET- 2401 Co.Hwy.10, CarogaLake-2nd Stop-OX BOW INN- NYLAST STOP: -POUR-JIMS- 2399 St. Hwy.30,Mayfield,N.Y.,12117(518)-661-7635","","3687 NY State Highway 30","","Broadalbin","NY","12025","","bburrell104@yahoo.com","","","https://www.facebook.com/#!/events/333911373375691/?fref=ts","","360","","","Tour of the foothills of the Adirondack Mountains’ in honor of Ernest N. “Bill” Shull, Jr. All cars, bikes, trucks and rat rods welcome. Have any donations for raffles or services? (Gas cards welcomed.)","2013-07-28","11 am","2013-07-28","8 pm","Brian Burrell, Gary & Deb Kosiba & BiG BiLL","Friends & Famlly & The Newwave Cruisers!","Fulton County Visitors Center","Brandon Mackin (recent MC accident)","$15/ person","518.842.4046, 518.441.7377, 518 843 0660"
